period	cat	value	fcc	interval	fkt_id	fkt_date	fkt_pop	fkt_area	fkt_mines	fkt_fert	fkt_cattle	fkt_poors	prot_area	altitude	dist_patch	dist_fedge	dist_road	dist_town	fragindex	date_image	statut_tp1
2	1390	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	94	120	90	49740	29100	5	20050425	0
2	1391	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	61	600	90	48690	33570	4	20050425	0
2	1392	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	74	690	90	50010	39840	5	20050425	0
2	1393	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	119	750	180	50100	40170	5	20050425	0
2	1394	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	70	60	30	50370	41370	2	20050425	0
2	1395	1	113	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	108	210	210	50820	43290	5	20050425	1
2	1396	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	117	30	30	51270	45120	3	20050425	0
2	1397	1	113	5.563427	222011001	2008	1076	88.321	0	0	7500	49	0	882	240	30	59250	2790	3	20050425	1
2	1398	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	954	1470	240	55590	7350	5	20050425	0
2	1399	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	1	786	30	30	53610	12660	2	20050425	0
2	1400	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	0	420	120	60	53010	15120	3	20050425	0
2	1401	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	0	478	90	90	53010	15180	4	20050425	0
2	1402	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	0	667	750	180	52440	17550	5	20050425	0
2	1403	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	351	150	120	50790	24570	5	20050425	0
2	1404	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	103	480	270	49230	36690	5	20050425	0
2	1405	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	67	30	30	51180	44940	2	20050425	0
2	1406	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	98	870	60	51510	46260	4	20050425	0
2	1407	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1565	540	510	62010	5010	5	20050425	0
2	1408	1	111	5.563427	222011001	2008	1076	88.321	0	0	7500	49	0	843	330	150	59340	2790	5	20050425	0
2	1409	1	113	5.563427	222011001	2008	1076	88.321	0	0	7500	49	0	882	240	30	59220	2820	3	20050425	1
2	1410	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	913	420	420	58470	3300	5	20050425	0
2	1411	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	932	300	300	58350	3420	5	20050425	0
2	1412	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	821	60	60	57630	4260	3	20050425	0
2	1413	1	111	5.563427	222012004	2008	1458	38.549	0	0	7500	49	1	814	390	390	54270	9660	5	20050425	0
2	1414	1	113	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	103	300	60	49920	28110	3	20050425	1
2	1415	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	919	90	90	58140	3600	5	20050425	0
2	1416	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	1	744	270	240	53640	12210	5	20050425	0
2	1417	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	98	30	30	48810	35100	3	20050425	0
2	1418	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	179	180	120	49020	36000	5	20050425	0
2	1419	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	140	90	90	49440	37740	5	20050425	0
2	1420	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	935	480	420	58500	3270	5	20050425	0
2	1421	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	895	120	120	58050	3720	5	20050425	0
2	1422	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	851	240	240	57690	4140	5	20050425	0
2	1423	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	859	180	180	57660	4170	5	20050425	0
2	1424	1	111	5.563427	222012004	2008	1458	38.549	0	0	7500	49	1	782	450	360	54210	9720	5	20050425	0
2	1425	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	0	478	390	300	52620	16530	5	20050425	0
2	1426	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	834	930	270	56700	5460	5	20050425	0
2	1427	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	101	420	60	49710	28710	3	20050425	0
2	1428	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	200	30	30	48990	36180	3	20050425	0
2	1429	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	69	60	30	51060	45000	3	20050425	0
2	1430	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	88	180	120	51180	45480	5	20050425	0
2	1431	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1188	450	180	64770	9660	5	20050425	0
2	1432	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1313	510	180	64140	8610	5	20050425	0
2	1433	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1339	510	270	64110	8520	5	20050425	0
2	1434	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1052	300	300	60840	3690	5	20050425	0
2	1435	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	965	330	60	58740	3090	3	20050425	0
2	1436	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	697	330	30	51240	22110	3	20050425	0
2	1437	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	425	690	120	50880	23550	5	20050425	0
2	1438	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	190	450	180	48840	35730	5	20050425	0
2	1439	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	186	210	120	48930	36000	5	20050425	0
2	1440	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	862	150	90	59130	2970	5	20050425	0
2	1441	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	904	1020	270	54600	8790	5	20050425	0
2	1442	1	111	5.563427	222012004	2008	1458	38.549	0	0	7500	49	1	792	510	240	54030	10050	5	20050425	0
2	1443	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	1	618	480	150	53580	12060	5	20050425	0
2	1444	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	445	270	120	50760	23970	5	20050425	0
2	1445	1	113	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	86	30	30	49530	29160	2	20050425	1
2	1446	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1136	1170	420	62550	6060	5	20050425	0
2	1447	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	885	1320	660	54780	8460	5	20050425	0
2	1448	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	358	240	60	52020	18540	3	20050425	0
2	1449	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	106	270	90	49260	30180	5	20050425	0
2	1450	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	87	120	90	51090	45480	5	20050425	0
2	1451	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1160	300	30	64800	9840	2	20050425	0
2	1452	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	828	330	330	57600	4170	5	20050425	0
2	1453	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	824	750	30	55860	6600	3	20050425	0
2	1454	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	984	840	120	54420	9060	5	20050425	0
2	1455	1	111	5.563427	222012004	2008	1458	38.549	0	0	7500	49	1	803	600	240	54090	9600	5	20050425	0
2	1456	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	90	330	30	49560	28860	3	20050425	0
2	1457	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1312	810	150	64470	9330	5	20050425	0
2	1458	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1146	1110	180	62310	5850	5	20050425	0
2	1459	1	111	5.563427	222011001	2008	1076	88.321	0	0	7500	49	0	920	30	30	59910	3150	2	20050425	0
2	1460	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	613	330	150	52110	17910	5	20050425	0
2	1461	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	544	510	30	51000	22620	1	20050425	0
2	1462	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	109	390	120	48480	34710	5	20050425	0
2	1463	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	180	480	300	48750	35790	5	20050425	0
2	1464	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	202	390	270	48750	35880	5	20050425	0
2	1465	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	122	540	30	49860	40530	3	20050425	0
2	1466	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	959	210	120	58620	3240	5	20050425	0
2	1467	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	882	1410	330	55260	7530	5	20050425	0
2	1468	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	192	60	30	50310	25380	1	20050425	0
2	1469	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	46	690	30	48780	31890	2	20050425	0
2	1470	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	67	390	60	51060	45750	3	20050425	0
2	1471	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1484	570	390	63420	7680	5	20050425	0
2	1472	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	932	1140	30	55410	7260	3	20050425	0
2	1473	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	1	705	360	360	53370	12390	5	20050425	0
2	1474	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	0	684	240	240	53250	12840	5	20050425	0
2	1475	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	0	742	90	30	53160	13260	2	20050425	0
2	1476	1	113	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	724	300	120	52170	17370	5	20050425	1
2	1477	1	113	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	85	600	30	48360	34500	3	20050425	1
2	1478	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	0	626	330	330	53250	12720	5	20050425	0
2	1479	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	436	150	60	50550	24180	3	20050425	0
2	1480	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	44	450	30	49440	28830	2	20050425	0
2	1481	1	111	5.563427	214332002	2007	412	87.995	0	0	2000	70	0	150	60	60	49230	38280	3	20050425	0
2	1482	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	97	600	120	51060	46080	5	20050425	0
2	1483	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	905	870	30	56520	5580	3	20050425	0
2	1484	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	911	1020	60	55440	7170	3	20050425	0
2	1485	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	1015	1830	660	54930	8010	5	20050425	0
2	1486	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	965	1650	690	54810	8220	5	20050425	0
2	1487	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	1	511	510	30	53400	11970	3	20050425	0
2	1488	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	440	450	30	50640	23640	2	20050425	0
2	1489	1	113	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	74	210	30	48420	34950	1	20050425	1
2	1490	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	102	690	210	51060	46200	5	20050425	0
2	1491	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1367	840	480	63750	8340	5	20050425	0
2	1492	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1007	90	90	60570	3870	5	20050425	0
2	1493	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	922	90	30	57780	3990	3	20050425	0
2	1494	1	111	5.563427	222012003	2008	558	5.236	0	0	7500	49	0	305	180	30	52560	15330	3	20050425	0
2	1495	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	248	330	30	51600	19500	2	20050425	0
2	1496	1	111	5.563427	214332002	2007	412	87.995	0	0	2000	70	0	150	60	30	49200	38370	3	20050425	0
2	1497	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1144	960	270	62430	6330	5	20050425	0
2	1498	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1027	240	180	60630	3990	5	20050425	0
2	1499	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	824	180	120	57330	4440	5	20050425	0
2	1500	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	832	510	150	56040	6210	5	20050425	0
2	1501	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	990	120	120	57990	3780	5	20050425	0
2	1502	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	895	1350	360	55110	7590	5	20050425	0
2	1503	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	848	1260	510	54420	8790	5	20050425	0
2	1504	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	92	450	180	48240	34620	5	20050425	0
2	1505	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1401	750	60	61320	4890	3	20050425	0
2	1506	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	588	90	90	52050	17220	4	20050425	0
2	1507	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	60	540	60	48720	31350	3	20050425	0
2	1508	1	111	5.563427	214332002	2007	412	87.995	0	0	2000	70	0	174	120	90	48930	37620	5	20050425	0
2	1509	1	113	5.563427	214332003	2007	913	114.53	0	0	2000	70	0	140	120	60	50370	43800	3	20050425	1
2	1510	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1256	630	120	63000	7290	5	20050425	0
2	1511	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1117	690	330	60900	4410	5	20050425	0
2	1512	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	846	390	300	55770	6570	5	20050425	0
2	1513	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	633	720	60	50730	22680	3	20050425	0
2	1514	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1256	630	90	62940	7230	3	20050425	0
2	1515	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1101	690	240	60780	4320	5	20050425	0
2	1516	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1045	330	300	60090	3630	5	20050425	0
2	1517	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	842	480	180	55590	6810	5	20050425	0
2	1518	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	99	660	120	48600	31560	5	20050425	0
2	1519	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	954	90	90	58230	3600	5	20050425	0
2	1520	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	869	840	120	55320	7170	5	20050425	0
2	1521	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	979	1710	780	54780	8010	5	20050425	0
2	1522	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	740	150	150	51780	18000	5	20050425	0
2	1523	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	651	810	300	50760	22350	5	20050425	0
2	1524	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	368	330	180	50340	24120	5	20050425	0
2	1525	1	113	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	215	60	30	50220	24600	2	20050425	1
2	1526	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	69	420	120	48060	34410	5	20050425	0
2	1527	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1376	1020	390	63480	8250	5	20050425	0
2	1528	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1106	840	150	62580	6870	5	20050425	0
2	1529	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1113	900	60	62430	6630	3	20050425	0
2	1530	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1065	510	300	59910	3660	5	20050425	0
2	1531	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	908	240	240	57810	3930	5	20050425	0
2	1532	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	807	180	30	57210	4560	3	20050425	0
2	1533	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	156	420	30	51330	19740	3	20050425	0
2	1534	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	92	570	60	48780	30540	3	20050425	0
2	1535	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	83	180	90	48210	35220	5	20050425	0
2	1536	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	849	1320	630	54390	8610	5	20050425	0
2	1537	1	111	5.563427	222012002	2008	1314	109.692	0	0	7500	49	1	515	90	60	52980	12690	3	20050425	0
2	1538	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	483	240	150	51840	17520	5	20050425	0
2	1539	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	119	300	30	48600	31200	3	20050425	0
2	1540	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	112	300	60	48090	34740	3	20050425	0
2	1541	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	825	270	270	55800	6420	5	20050425	0
2	1542	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	817	330	180	55560	6780	5	20050425	0
2	1543	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	836	420	240	55470	6870	5	20050425	0
2	1544	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	637	330	270	51720	17850	5	20050425	0
2	1545	1	111	5.563427	214332002	2007	412	87.995	0	0	2000	70	0	180	240	120	48960	38640	5	20050425	0
2	1546	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1051	630	300	62040	6270	5	20050425	0
2	1547	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	985	30	30	58290	3660	3	20050425	0
2	1548	1	113	5.563427	222012004	2008	1458	38.549	0	0	7500	49	1	630	60	30	53220	11400	3	20050425	1
2	1549	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	412	450	30	50430	23250	3	20050425	0
2	1550	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	59	270	60	48180	35400	3	20050425	0
2	1551	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1272	1140	60	63720	8880	3	20050425	0
2	1552	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	144	510	300	48210	35730	5	20050425	0
2	1553	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	176	600	210	48360	36360	5	20050425	0
2	1554	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	113	630	330	48510	36990	5	20050425	0
2	1555	1	111	5.563427	214312007	2007	760	124.834	1	0	1810	5	0	74	90	30	49260	40200	3	20050425	0
2	1556	1	111	5.563427	214332003	2007	913	114.53	0	0	2000	70	0	90	270	90	49320	40410	5	20050425	0
2	1557	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1051	570	300	61980	6270	5	20050425	0
2	1558	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1051	570	270	61980	6270	5	20050425	0
2	1559	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1059	600	180	61890	6150	5	20050425	0
2	1560	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	656	480	180	50730	21660	5	20050425	0
2	1561	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	617	660	300	50520	22590	5	20050425	0
2	1562	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1133	720	210	64290	9900	5	20050425	0
2	1563	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	0	846	420	240	57690	4080	5	20050425	0
2	1564	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	824	1110	510	54180	8790	5	20050425	0
2	1565	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	704	840	570	50610	22110	5	20050425	0
2	1566	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	65	510	30	48360	31560	3	20050425	0
2	1567	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	61	60	30	48030	35190	3	20050425	0
2	1568	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	424	390	210	51630	17670	5	20050425	0
2	1569	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	368	390	60	50820	21060	4	20050425	0
2	1570	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	382	330	60	50310	23280	3	20050425	0
2	1571	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	283	300	120	50070	24270	5	20050425	0
2	1572	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	851	240	240	55740	6450	5	20050425	0
2	1573	1	111	5.563427	222012003	2008	558	5.236	0	0	7500	49	0	607	30	30	52590	13410	3	20050425	0
2	1574	1	111	5.563427	222012003	2008	558	5.236	0	0	7500	49	0	201	660	30	51840	16710	3	20050425	0
2	1575	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	216	450	30	50910	20640	3	20050425	0
2	1576	1	111	5.563427	214332002	2007	412	87.995	0	0	2000	70	0	193	60	60	48540	37590	3	20050425	0
2	1577	1	111	5.563427	214332002	2007	412	87.995	0	0	2000	70	0	118	90	90	48660	38130	5	20050425	0
2	1578	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1344	1110	390	63390	8550	5	20050425	0
2	1579	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1081	510	120	60720	4830	5	20050425	0
2	1580	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	821	420	30	56490	5340	3	20050425	0
2	1581	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	559	420	150	51510	17940	5	20050425	0
2	1582	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	643	690	300	50580	21900	5	20050425	0
2	1583	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1395	630	120	63060	8040	5	20050425	0
2	1584	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1081	480	120	60690	4830	5	20050425	0
2	1585	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1050	330	330	59880	4020	5	20050425	0
2	1586	1	111	5.563427	214332002	2007	412	87.995	0	0	2000	70	0	185	480	120	48720	38670	5	20050425	0
2	1587	1	111	5.563427	222012003	2008	558	5.236	0	0	7500	49	0	701	240	90	52440	13710	4	20050425	0
2	1588	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	403	240	60	50700	21180	4	20050425	0
2	1589	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	103	210	30	47730	33750	1	20050425	0
2	1590	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	104	300	60	47670	34350	3	20050425	0
2	1591	1	111	5.563427	214332002	2007	412	87.995	0	0	2000	70	0	131	240	90	48600	38310	4	20050425	0
2	1592	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1207	780	180	61200	5580	5	20050425	0
2	1593	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	0	909	300	270	59490	3960	5	20050425	0
2	1594	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	905	1500	630	54570	7950	5	20050425	0
2	1595	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	1	108	240	240	48390	30810	5	20050425	0
2	1596	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	111	900	210	48090	36240	5	20050425	0
2	1597	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	125	870	120	48180	36660	5	20050425	0
2	1598	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1291	960	300	63390	8760	5	20050425	0
2	1599	1	111	5.563427	222011004	2008	933	45.656	0	0	7500	49	1	1135	630	480	61410	5910	5	20050425	0
2	1600	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	814	90	30	55470	6690	3	20050425	0
2	1601	1	111	5.563427	222012003	2008	558	5.236	0	0	7500	49	0	176	480	90	51630	16890	5	20050425	0
2	1602	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	150	120	60	49440	26160	3	20050425	0
2	1603	1	111	5.563427	222011002	2006	882	121.619	0	0	7500	49	1	1060	630	150	62250	7110	5	20050425	0
2	1604	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	940	1470	600	54540	7980	5	20050425	0
2	1605	1	111	5.563427	222011003	2007	854	61.323	0	0	7500	49	1	843	1200	300	54150	8550	5	20050425	0
2	1606	1	111	5.563427	222012004	2008	1458	38.549	0	0	7500	49	0	632	330	60	53160	10320	3	20050425	0
2	1607	1	111	5.563427	222012006	2007	1055	33.973	0	0	7500	49	0	528	90	90	51210	18600	5	20050425	0
2	1608	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	235	210	90	49920	24060	5	20050425	0
2	1609	1	111	5.563427	214331003	2008	652	57.563	0	0	2000	70	1	63	210	30	49050	27720	2	20050425	0
2	1610	1	111	5.563427	214311007	2007	894	183.666	1	0	1810	5	0	125	930	150	48120	36630	5	20050425	0
